Year,Month,Day,Hour,CloudCover_tenths,TEMP_C,RelativeHumidity_%,StationPressure_mb,WD,WS,CeilingHeight_m
2025,2,18,10,0,15.33,44.2,975.89,311,2.23,10000
2025,2,18,11,1,16.6,38.9,975.23,305,2.56,10000
2025,2,18,12,0,16.81,36.6,974.25,305,2.71,10000
2025,2,18,13,1,16.89,35.3,974.18,302,3.14,10000
2025,2,18,14,0,16.99,34.5,974.09,305,3.27,10000
2025,2,18,15,0,15.58,37.2,974.24,305,2.34,10000
2025,2,18,16,8,13.79,49.2,974.11,290,2.14,10000
2025,2,18,17,8,12.58,53.2,974.07,281,2.28,10000
2025,2,18,18,2,10.97,56.2,974.55,270,2.41,10000
2025,2,18,19,0,11.45,50.4,974.76,269,2.45,10000
2025,2,18,20,0,12.53,44,974.94,283,1.64,10000
2025,2,18,21,0,10.62,51,974.95,18,0.6,10000
2025,2,18,22,4,8.74,60.6,974.87,60,1.1,10000
2025,2,18,23,4,7.63,64.1,974.57,70,1.38,10000
2025,2,18,24,4,6.83,68.1,974.32,76,1.97,10000
2025,2,19,1,3,7.2,66.6,973.89,79,2.34,10000
2025,2,19,2,5,7.1,66.5,973.51,80,2.43,10000
2025,2,19,3,2,6.23,69.2,973.3,78,2.37,10000
2025,2,19,4,1,6.17,70,973.39,73,2.29,10000
2025,2,19,5,0,5.88,70.4,973.37,72,2.66,10000
2025,2,19,6,1,9.14,59,973.6,72,3.19,10000
2025,2,19,7,4,11.3,52.6,973.61,76,2.29,10000
2025,2,19,8,10,12.62,45.2,973.52,103,1.67,10000
2025,2,19,9,10,16.12,36.9,973.11,174,1.3,10000
2025,2,19,10,10,16.36,34.7,972.65,215,1.77,10000
2025,2,19,11,10,16.71,31.1,971.4,233,2,10000
2025,2,19,12,10,16.36,30.9,970.34,253,1.85,10000
2025,2,19,13,10,16.49,30,970.16,286,1.19,10000
2025,2,19,14,10,16.53,29.2,969.44,8,0.66,10000
2025,2,19,15,10,16.04,31.9,968.89,62,0.9,10000
2025,2,19,16,10,14.12,49.3,968.67,60,1.64,10000
2025,2,19,17,10,13.56,49.6,968.55,59,1.21,10000
2025,2,19,18,10,12.19,54.1,968.27,64,1.43,10000
2025,2,19,19,10,12.05,55.9,968.05,60,1.42,10000
2025,2,19,20,10,12.09,57.3,967.86,61,1.68,10000
2025,2,19,21,10,11.27,59,967.44,61,1.91,10000
2025,2,19,22,10,11.55,60.1,967.09,59,2.23,10000
2025,2,19,23,10,10.75,60.2,966.7,58,2.04,10000
2025,2,19,24,10,10.98,62.1,966.35,56,2.3,10000
2025,2,20,1,10,11.01,61.1,965.83,54,2.3,10000
2025,2,20,2,10,11.28,59.5,965.44,58,2.27,10000
2025,2,20,3,10,11.02,60.5,965.14,62,2.23,10000
2025,2,20,4,10,10.77,63.5,965.52,62,2.01,10000
2025,2,20,5,10,10.69,65.9,965.58,64,1.72,10000
2025,2,20,6,10,10.14,69.4,965.78,76,1.88,10000
2025,2,20,7,10,11.88,67.7,966.05,93,1.45,10000
2025,2,20,8,10,12.04,68.7,966.13,102,0.92,10000
2025,2,20,9,10,12.64,64.6,965.94,103,0.96,10000
2025,2,20,10,10,12.79,59.4,965.77,94,1.36,10000
2025,2,20,11,10,13.94,43.2,964.46,109,2.54,10000
2025,2,20,12,9,13.83,41.8,963.84,131,3.06,10000
2025,2,20,13,7,13.44,43.4,963.7,142,3.47,10000
2025,2,20,14,8,13.46,43.4,963.58,126,3.33,10000
2025,2,20,15,9,12.46,48.6,963.45,114,2.75,10000
2025,2,20,16,8,11.97,54.8,963.59,104,2.5,10000
2025,2,20,17,8,11.66,57.5,964.04,115,2.34,10000
2025,2,20,18,7,11.29,60.4,964.58,123,2.58,10000
2025,2,20,19,10,9.88,70.9,964.79,145,3,10000
2025,2,20,20,10,9.5,76.6,964.68,157,2.78,10000
2025,2,20,21,10,9.25,83.6,964.6,169,2.64,10000
2025,2,20,22,8,9.19,86.7,964.48,165,2.65,10000
2025,2,20,23,5,8.47,92,964.28,173,2.42,10000
2025,2,20,24,5,8.36,93.4,964.38,190,2.45,10000
2025,2,21,1,6,8.56,93.6,964.91,210,2.72,10000
2025,2,21,2,9,8.52,93.6,965.14,223,2.74,10000
2025,2,21,3,9,7.89,94.9,965.71,231,2.43,10000
2025,2,21,4,9,8.25,96.3,966.32,237,1.97,10000
2025,2,21,5,8,8.29,96.8,966.99,246,1.7,10000
2025,2,21,6,7,8.17,92.7,968.07,263,1.75,10000
2025,2,21,7,4,8.16,85.4,968.7,275,1.36,10000
2025,2,21,8,1,8.31,81.9,969.25,280,1.4,10000
2025,2,21,9,1,10.55,62.5,969.29,270,2.51,10000
2025,2,21,10,4,10.74,55.4,969.29,254,3.71,10000
2025,2,21,11,7,11.87,39.4,968.89,250,3.84,10000
2025,2,21,12,8,12.08,39,968.65,249,4.12,10000
2025,2,21,13,9,11.11,43.9,968.7,247,4.34,10000
2025,2,21,14,8,11.27,44.7,968.67,248,4.27,10000
2025,2,21,15,6,10.63,50.1,969.23,249,3.87,10000
2025,2,21,16,6,10.74,49.9,969.12,255,2.47,10000
2025,2,21,17,6,10.5,55.2,970.21,269,1.67,10000
2025,2,21,18,8,9.49,60.4,970.43,281,1.34,10000
2025,2,21,19,5,8.82,62.7,970.74,325,1.14,10000
2025,2,21,20,6,8.46,67.5,970.76,7,0.97,10000
2025,2,21,21,6,7.92,66.1,970.85,40,0.67,10000
2025,2,21,22,5,8.1,65.9,970.84,57,0.86,10000
2025,2,21,23,6,7.09,71.6,970.3,70,0.98,10000
2025,2,21,24,6,7.08,71.2,970.5,92,0.17,10000
2025,2,22,1,7,7.26,70.4,970.35,329,1.21,10000
2025,2,22,2,9,7.59,72,970.38,358,1.3,10000
2025,2,22,3,7,7.13,72.9,970.28,21,0.6,10000
2025,2,22,4,4,7.27,74.2,970.53,43,0.43,10000
2025,2,22,5,3,6.49,77.8,970.73,33,0.41,10000
2025,2,22,6,2,7.42,75.5,971.2,6,0.56,10000
2025,2,22,7,2,7.53,65.8,971.61,309,1.27,10000
2025,2,22,8,1,7.87,56.3,971.54,302,2.41,10000
2025,2,22,9,1,9.86,41.6,971.42,299,3.06,10000
2025,2,22,10,0,10.17,39.4,971.09,292,3.38,10000
2025,2,22,11,0,10.37,35.5,970.28,289,3.98,10000
2025,2,22,12,0,10.35,33.3,969.72,285,3.84,10000
2025,2,22,13,0,10.28,33.8,969.61,285,3.94,10000
2025,2,22,14,0,9.97,35.4,969.51,287,3.86,10000
2025,2,22,15,0,9.12,35.6,969.95,288,3.27,10000
2025,2,22,16,0,8.05,45.2,970.31,290,1.72,10000
2025,2,22,17,4,7.45,49,970.58,297,1.72,10000
2025,2,22,18,9,5.49,52.7,971.18,309,1.9,10000
2025,2,22,19,10,5.24,52.5,971.27,319,2.05,10000
2025,2,22,20,10,5.1,53,971.31,325,1.91,10000
2025,2,22,21,9,4.42,54.3,970.93,332,1.88,10000
2025,2,22,22,10,4.48,52.5,970.28,356,1.57,10000
2025,2,22,23,10,4.27,57.7,969.63,316,1.77,10000
2025,2,22,24,10,4.44,54,969.78,307,2.92,10000
2025,2,23,1,10,4.74,48,970.03,311,3.91,10000
2025,2,23,2,10,4.46,45.5,970.36,310,4.23,10000
2025,2,23,3,10,3.91,51.2,970.43,318,3.76,10000
2025,2,23,4,10,3.82,56.2,970.36,329,3.07,10000
2025,2,23,5,10,3.45,59.6,970.57,335,2.23,10000
2025,2,23,6,9,3.77,58.7,971.3,325,1.66,10000
2025,2,23,7,8,4.27,54.9,971.84,301,1.77,10000
2025,2,23,8,3,4.46,50.6,971.78,289,2.61,10000
2025,2,23,9,1,6.58,41.7,972.06,284,3.49,10000
2025,2,23,10,0,6.98,36.9,971.7,278,4.01,10000
2025,2,23,11,8,7.38,28.9,971.22,268,5.2,10000
2025,2,23,12,9,7.05,29.1,970.47,266,5.43,10000
2025,2,23,13,9,7,29.3,970.58,266,5.49,10000
2025,2,23,14,7,6.62,31,970.46,268,5.79,10000
2025,2,23,15,2,4.89,31.9,971.53,272,5.43,10000
2025,2,23,16,1,4.34,32,971.59,273,4.02,10000
2025,2,23,17,0,3.89,32.9,972.39,268,3.04,10000
2025,2,23,18,0,1.75,40.7,973.06,256,2.37,10000
2025,2,23,19,0,1.49,42.6,973.12,238,1.9,10000
2025,2,23,20,0,1.33,42,973.45,227,1.97,10000
2025,2,23,21,0,-0.35,46.1,973.7,221,2.04,10000
2025,2,23,22,1,-1.04,49.9,973.87,213,1.98,10000
2025,2,23,23,4,-1.73,56.3,973.61,210,2.24,10000
2025,2,23,24,7,-1.91,56.3,973.37,196,1.91,10000
2025,2,24,1,4,-1.76,53.2,973.65,186,1.51,10000
2025,2,24,2,1,-1.83,52.7,973.01,149,1.01,10000
2025,2,24,3,0,-2.36,54.7,973.3,117,0.77,10000
2025,2,24,4,0,-2.33,54.1,973.51,107,1.21,10000
2025,2,24,5,0,-2.09,53.2,973.77,105,1.69,10000
2025,2,24,6,0,0.89,46.1,974.68,118,1.9,10000
2025,2,24,7,0,1.69,43,974.74,146,1.58,10000
2025,2,24,8,2,2.12,39.6,975.03,197,1.49,10000
2025,2,24,9,5,5.31,31.1,975.01,243,2.32,10000
2025,2,24,10,9,5.36,29.7,974.8,262,3.09,10000
2025,2,24,11,9,5.72,26.7,974.91,278,3.08,10000
2025,2,24,12,10,5.61,28,974.33,289,3.3,10000
2025,2,24,13,10,5.84,26.3,974.1,299,3.28,10000
2025,2,24,14,10,5.66,26.4,973.95,306,3.38,10000
2025,2,24,15,10,4.67,29.6,974.54,310,3.3,10000
2025,2,24,16,7,4.26,33.5,974.55,310,2.35,10000
2025,2,24,17,2,3.45,38.8,975,305,1.85,10000
2025,2,24,18,0,1.24,47.2,975.72,302,2.01,10000
2025,2,24,19,0,0.65,49.8,976.23,303,2.06,10000
2025,2,24,20,0,-0.13,55,976.77,302,2.51,10000
2025,2,24,21,0,-0.66,56,976.82,300,2.36,10000
2025,2,24,22,0,-0.03,47.3,976.98,292,2.29,10000
2025,2,24,23,0,-1.56,51.6,977.21,341,1.3,10000
2025,2,24,24,0,-0.55,44.8,977.23,12,0.82,10000
2025,2,25,1,0,-0.01,43.7,977.43,68,0.17,10000
2025,2,25,2,0,0.15,41,977.14,122,0.43,10000
2025,2,25,3,0,-1.76,48.3,977.29,110,0.7,10000
2025,2,25,4,0,-2.55,54.6,977.68,109,0.94,10000
2025,2,25,5,0,-2.87,58.7,978.33,105,1.06,10000
2025,2,25,6,0,-0.51,50.2,979.16,128,1.05,10000
2025,2,25,7,0,2.09,40.8,980,195,0.9,10000
2025,2,25,8,0,3.48,37.1,980.33,233,1.66,10000
2025,2,25,9,0,4.79,29.8,980.73,248,2.57,10000
2025,2,25,10,0,6.19,23.6,980.29,254,3.12,10000
2025,2,25,11,0,7.19,20.1,979.83,259,3.54,10000
2025,2,25,12,0,7.45,19.5,978.89,260,3.73,10000
2025,2,25,13,0,7.62,18.9,978.69,262,3.49,10000
2025,2,25,14,0,7.53,19.6,977.94,261,3.09,10000
2025,2,25,15,3,6.33,20.8,977.87,255,2.92,10000
2025,2,25,16,7,5.2,31.5,977.49,253,1.77,10000
2025,2,25,17,8,4.25,36.4,978,259,2.25,10000
2025,2,25,18,9,2.99,32.4,978.03,258,2.08,10000
2025,2,25,19,9,3.43,26.9,978.35,249,1.57,10000
2025,2,25,20,9,3.71,23.8,978.27,213,1,10000
2025,2,25,21,10,0.65,39.3,978.8,166,0.86,10000
2025,2,25,22,10,0.03,45.3,978.64,129,0.87,10000
2025,2,25,23,10,-0.74,44.9,978.63,101,0.75,10000
2025,2,25,24,10,-1.32,48.3,978.46,88,1.04,10000
2025,2,26,1,9,-1.39,49.6,978.22,84,1.31,10000
2025,2,26,2,8,-1.39,49.6,977.52,86,1.73,10000
2025,2,26,3,8,-1.22,50.2,977.36,89,1.96,10000
2025,2,26,4,9,-1.15,50.1,977.31,88,1.83,10000
2025,2,26,5,9,-1.43,52.1,977.88,82,1.51,10000
2025,2,26,6,9,2.7,40.2,978.18,80,1.56,10000
2025,2,26,7,8,4.15,34.3,979.07,108,0.67,10000
2025,2,26,8,2,4.51,30.7,978.86,230,0.49,10000
2025,2,26,9,1,8.07,21.7,978.78,260,1.19,10000
2025,2,26,10,0,8.48,21.2,978.19,267,1.94,10000
2025,2,26,11,0,9.7,19.1,977.58,279,2.65,10000
2025,2,26,12,0,9.86,18.6,976.83,288,2.88,10000
2025,2,26,13,0,10.03,18.2,976.45,296,3.07,10000
2025,2,26,14,0,9.88,18.5,975.74,303,3.02,10000
2025,2,26,15,0,8.43,19.8,975.87,304,2.84,10000
2025,2,26,16,0,7.05,32.2,975.75,300,1.7,10000
2025,2,26,17,0,5.97,37.7,976.58,310,1.83,10000
2025,2,26,18,0,3.46,44.3,977.01,323,1.94,10000
2025,2,26,19,0,3.08,45.5,977.5,335,2.29,10000
2025,2,26,20,0,2.41,46.9,977.86,353,2.34,10000
2025,2,26,21,0,1.24,48.1,977.84,16,2.11,10000
2025,2,26,22,0,1.38,45.5,978.03,32,1.83,10000
2025,2,26,23,0,0.33,50,977.92,46,1.63,10000
2025,2,26,24,0,-0.36,50.8,977.96,52,1.57,10000
2025,2,27,1,0,-0.49,51.6,977.61,56,1.48,10000
2025,2,27,2,0,-0.66,52.8,977.15,59,1.37,10000
2025,2,27,3,0,-1.52,56.8,977.28,62,1.43,10000
2025,2,27,4,0,-1.37,58.5,977.34,62,1.42,10000
2025,2,27,5,0,-1.36,59.5,977.6,61,1.52,10000
2025,2,27,6,0,3.72,45.2,977.9,56,1.76,10000
2025,2,27,7,0,5.71,35.6,978.71,25,0.7,10000
2025,2,27,8,0,6.21,32.2,978.69,315,1.81,10000
2025,2,27,9,0,10,22.6,978.47,306,3,10000
2025,2,27,10,0,10.11,21.3,977.77,302,3.73,10000
2025,2,27,11,3,11.13,19.8,977.61,309,4.16,10000
2025,2,27,12,4,11.27,20.2,976.82,307,4.54,10000
2025,2,27,13,9,11.4,20.5,976.47,309,4.78,10000
2025,2,27,14,6,11.24,20.7,976.07,308,4.45,10000
2025,2,27,15,0,10.14,21.9,975.86,305,4.02,10000
2025,2,27,16,0,9.18,26.8,975.48,294,2.4,10000
2025,2,27,17,0,7.42,34.8,976.06,291,2.21,10000
2025,2,27,18,0,4.24,43.9,976.45,285,2.13,10000
2025,2,27,19,0,3.63,48.7,976.4,285,2.51,10000
2025,2,27,20,0,3.72,48.7,976.5,291,2.59,10000
2025,2,27,21,0,3.24,45.2,976.79,300,2.48,10000
2025,2,27,22,0,5.01,37.4,976.69,321,2.3,10000
2025,2,27,23,0,3.36,44.9,977.01,349,2.05,10000
2025,2,27,24,0,2.73,48.4,976.37,32,1.62,10000
2025,2,28,1,0,1.57,53.8,976.19,48,1.38,10000
2025,2,28,2,0,0.98,55,975.71,55,1.57,10000
2025,2,28,3,0,-0.56,60.2,976.09,59,1.6,10000
2025,2,28,4,0,-1,64.5,976.06,63,1.49,10000
2025,2,28,5,0,-1.1,65.2,975.96,66,1.53,10000
2025,2,28,6,0,4.06,54.2,976.26,71,1.8,10000
2025,2,28,7,0,6.43,39.9,976.34,77,0.79,10000
2025,2,28,8,0,6.9,36.5,975.97,312,0.83,10000
2025,2,28,9,0,10.97,29.2,975.44,291,2.02,10000
2025,2,28,10,0,11.5,27.1,974.88,285,2.94,10000
2025,2,28,11,0,13.07,23.9,974.24,289,3.27,10000
2025,2,28,12,0,13.3,22.6,973.11,293,3.55,10000
2025,2,28,13,0,13.48,20.9,972.71,294,3.61,10000
2025,2,28,14,0,13.55,20.4,971.88,292,3.69,10000
2025,2,28,15,0,12.3,21.1,972.24,292,3.46,10000
2025,2,28,16,0,11.04,28.3,972.09,294,1.9,10000
2025,2,28,17,0,9.41,38.6,972.41,309,2.35,10000
2025,2,28,18,0,7.39,40.1,972.82,320,2.57,10000
2025,2,28,19,0,8.65,33.5,972.78,339,1.78,10000
2025,2,28,20,2,9.06,31.8,972.69,28,0.92,10000
2025,2,28,21,6,6.58,41.3,972.12,86,0.7,10000
2025,2,28,22,3,5.28,45.6,971.83,99,1.04,10000
2025,2,28,23,0,3.44,50.1,971.82,105,1.16,10000
2025,2,28,24,0,2.9,49.3,971.66,95,1.21,10000
2025,3,1,1,0,2.44,51.6,971.36,87,1.09,10000
2025,3,1,2,0,1.77,56.1,970.89,82,0.87,10000
2025,3,1,3,0,0.71,63.6,971.22,73,0.58,10000
2025,3,1,4,0,0.06,66.9,971.87,65,0.64,10000
2025,3,1,5,0,0.2,66.3,971.89,67,1.12,10000
2025,3,1,6,1,6.1,51,972.38,64,1.91,10000
2025,3,1,7,2,9.23,35,972.82,57,1.38,10000
2025,3,1,8,1,9.56,33.6,972.69,359,0.99,10000
2025,3,1,9,3,13.13,24.6,972.93,318,1.7,10000
2025,3,1,10,8,13.83,23.1,972.34,309,2.7,10000
2025,3,1,11,9,14.91,21.8,972.16,311,3.88,10000
2025,3,1,12,10,15.1,22.3,971.32,305,4.73,10000
2025,3,1,13,10,14.85,22.8,971.12,302,4.95,10000
2025,3,1,14,10,14.45,24,970.86,300,4.76,10000
2025,3,1,15,8,13.55,24.8,971.13,296,4.27,10000
2025,3,1,16,6,12.86,23.8,971.26,291,3.35,10000
2025,3,1,17,4,11.31,29,971.8,287,3.03,10000
2025,3,1,18,4,9.02,36.1,972.35,287,2.65,10000
2025,3,1,19,3,8.58,39.4,972.73,293,2.2,10000
2025,3,1,20,4,7.83,43.8,973.05,305,2.22,10000
2025,3,1,21,4,6.38,47.3,973.17,321,2.45,10000
2025,3,1,22,1,7.28,41.7,972.99,339,2.45,10000
2025,3,1,23,1,4.41,53.5,972.89,352,2.31,10000
2025,3,1,24,1,5.12,50.5,972.88,14,1.95,10000
2025,3,2,1,1,4.53,53.5,972.86,32,1.59,10000
2025,3,2,2,1,4.02,55.3,972.41,43,1.24,10000
2025,3,2,3,1,3,59.5,973.08,53,1.14,10000
2025,3,2,4,0,2.7,62.9,973.55,57,1.42,10000
2025,3,2,5,0,2.5,63,973.9,59,1.69,10000
2025,3,2,6,0,7.26,48.2,974.88,60,2.21,10000
2025,3,2,7,0,9.35,40.6,975.31,63,1.22,10000
2025,3,2,8,0,9.88,43,975.52,24,0.94,10000
2025,3,2,9,0,13.56,31.7,975.56,316,1.17,10000
2025,3,2,10,0,13.88,28.7,975.37,294,1.96,10000
2025,3,2,11,0,15.39,20.4,974.76,305,1.78,10000
2025,3,2,12,0,15.63,19.6,974.14,295,1.79,10000
2025,3,2,13,0,15.74,18.7,973.81,283,1.89,10000
2025,3,2,14,0,15.88,16.8,973.76,275,2.33,10000
2025,3,2,15,0,14.67,15.1,973.68,275,2.34,10000
2025,3,2,16,0,12.79,23,973.88,274,2.17,10000
2025,3,2,17,0,10.81,30.9,974.18,284,2.53,10000
2025,3,2,18,0,8.4,34.2,974.62,304,2.42,10000
2025,3,2,19,0,8.58,32.1,975.13,335,2.23,10000
2025,3,2,20,0,8.55,32.5,975.33,16,1.98,10000
2025,3,2,21,0,6.45,34.8,975.49,52,1.48,10000
2025,3,2,22,0,5.47,37.7,975.34,71,1.2,10000
2025,3,2,23,0,3.52,44.6,974.91,70,1.92,10000
2025,3,2,24,0,3.33,46.2,975.13,79,2.35,10000
2025,3,3,1,0,3.77,44.8,974.66,82,2.4,10000
2025,3,3,2,0,3.74,43.3,974.78,83,2.45,10000
2025,3,3,3,0,2.97,44.5,975.05,85,2.64,10000
2025,3,3,4,9,3.12,43.6,975.59,86,2.63,10000
2025,3,3,5,10,3.36,41.5,975.85,86,2.76,10000
2025,3,3,6,10,7.84,32.8,976.23,87,3.18,10000
2025,3,3,7,10,9.57,30.9,976.45,96,2.51,10000
2025,3,3,8,10,10.52,29.8,976.13,126,2.36,10000
2025,3,3,9,10,14.92,22.7,975.83,155,2.33,10000
2025,3,3,10,10,15.25,21.3,975.46,171,2.36,10000
2025,3,3,11,10,16.76,18.8,974.74,186,2.12,10000
2025,3,3,12,10,17.13,17.4,973.92,199,1.95,10000
2025,3,3,13,10,17.48,17.4,973.39,208,1.63,10000
2025,3,3,14,10,17.42,17.2,973.07,221,1.24,10000
2025,3,3,15,10,16.28,17.3,972.71,215,0.58,10000
2025,3,3,16,10,16.08,20.8,972.49,106,0.53,10000
2025,3,3,17,10,14.11,27.4,972.53,86,1.09,10000
2025,3,3,18,10,12.16,31.6,972.81,86,1.65,10000
2025,3,3,19,10,11.54,34.1,972.84,87,2.12,10000
2025,3,3,20,10,11.5,34.1,972.85,90,2.51,10000
2025,3,3,21,10,11.2,34.6,972.52,90,2.72,10000
2025,3,3,22,10,10.64,34.1,972.49,87,2.78,10000
2025,3,3,23,10,9.61,35.4,972.34,81,2.66,10000
2025,3,3,24,10,9.47,35.7,972.41,76,2.84,10000
2025,3,4,1,10,9.16,36,971.72,73,2.97,10000
2025,3,4,2,10,9.27,35.2,971.55,72,3.08,10000
2025,3,4,3,10,8.99,37,971.66,73,3.1,10000
2025,3,4,4,10,9.28,36.2,971.92,71,3.25,10000
2025,3,4,5,10,8.93,37.4,971.97,66,3.48,10000
2025,3,4,6,10,11.29,32.3,972.26,65,3.64,10000
2025,3,4,7,10,12.75,29.5,972.51,67,2.98,10000
2025,3,4,8,10,14.09,27.6,972.36,83,3.05,10000
2025,3,4,9,10,18.09,18.3,972.05,104,3.07,10000
2025,3,4,10,10,18.75,18.1,971.48,115,3,10000
2025,3,4,11,10,19.91,14.6,971.02,127,3.33,10000
2025,3,4,12,10,20.25,13.1,969.89,135,3.29,10000
2025,3,4,13,10,20.43,11.5,969.96,141,3.38,10000
2025,3,4,14,10,20.38,9.5,969.7,145,3.32,10000
2025,3,4,15,10,19.02,6.1,969.59,147,2.82,10000
2025,3,4,16,10,17.66,10.7,969.93,152,1.96,10000
2025,3,4,17,10,16.58,13.1,970.22,141,1.86,10000
2025,3,4,18,10,14.44,18.6,970.88,120,1.72,10000
2025,3,4,19,10,14.21,19.6,971.07,93,1.79,10000
2025,3,4,20,10,14.32,19.1,971.37,84,2.29,10000
2025,3,4,21,10,13.83,22.7,971.65,81,2.82,10000
2025,3,4,22,10,13.78,24,971.55,78,3.09,10000
2025,3,4,23,10,12.36,30,972.1,89,3.19,10000
2025,3,4,24,10,12.32,28.1,972.24,104,3.49,10000
2025,3,5,1,10,13.45,23.7,972.59,134,4.61,10000
2025,3,5,2,10,13.43,27.1,972.83,146,4.82,10000
2025,3,5,3,10,12.28,37.5,973.21,136,3.6,10000
2025,3,5,4,10,11.56,45.2,973.59,108,2.57,10000
2025,3,5,5,10,11.34,47.4,973.9,87,2.68,10000
2025,3,5,6,10,12.98,47.1,974.39,80,2.95,10000
2025,3,5,7,10,13.78,46.9,974.5,84,2.54,10000
2025,3,5,8,10,14.28,44,974.11,114,1.78,10000
2025,3,5,9,10,16.44,38.5,973.67,115,0.87,10000
2025,3,5,10,10,16.62,36.4,973.09,7,0.84,10000
2025,3,5,11,10,17.89,33.8,972.81,358,1.06,10000
2025,3,5,12,10,18.29,32.1,971.85,360,1.13,10000
2025,3,5,13,10,18.75,30.5,971.58,5,1.36,10000
2025,3,5,14,10,18.95,29.1,971.27,11,0.8,10000
2025,3,5,15,10,17.61,34.7,971.69,199,0.18,10000
2025,3,5,16,10,17.78,33.1,971.79,200,1.47,10000
2025,3,5,17,10,16.71,35.5,972.35,192,2.52,10000
2025,3,5,18,10,15.26,42.7,973.16,192,2.94,10000
2025,3,5,19,10,14.71,51.5,973.38,197,2.83,10000
2025,3,5,20,10,14.08,61,973.68,203,2.59,10000
2025,3,5,21,10,13.38,66.7,973.64,202,1.94,10000
2025,3,5,22,10,13.15,69.9,973.99,191,1.7,10000
2025,3,5,23,10,12.88,62.2,974.17,136,0.62,10000
2025,3,5,24,9,12.32,66.5,974.01,20,0.78,10000
2025,3,6,1,9,12.08,68.4,973.64,18,1.46,10000
2025,3,6,2,9,12.12,68.7,973.42,23,1.88,10000
2025,3,6,3,7,11.61,70.7,973.27,28,2.07,10000
2025,3,6,4,0,11.23,72.3,973.36,38,2.36,10000
2025,3,6,5,0,10.74,71.7,973.47,42,2.73,10000
2025,3,6,6,0,12.47,61.2,973.77,32,2.69,10000
2025,3,6,7,0,14.92,49,974.02,19,2.82,10000
2025,3,6,8,0,16.72,42.9,974.15,29,2.52,10000
2025,3,6,9,0,18.22,35.2,973.91,63,1.72,10000
2025,3,6,10,0,19.99,33.4,973.49,103,1.09,10000
2025,3,6,11,1,20.93,33.3,973.01,150,0.62,10000
2025,3,6,12,0,22.14,30,972.28,172,0.3,10000
2025,3,6,13,0,22.6,28.5,971.47,3,0.49,10000
2025,3,6,14,0,22.68,28.3,970.89,17,1.11,10000
2025,3,6,15,0,22.46,24.8,971.05,53,0.97,10000
2025,3,6,16,0,21.06,30.6,971.06,113,0.84,10000
2025,3,6,17,0,17.53,38.7,971.32,140,1.11,10000
2025,3,6,18,0,16.38,41.9,972.03,86,0.88,10000
2025,3,6,19,0,16.7,42.1,972.2,52,1.39,10000
2025,3,6,20,0,15.02,47.6,972.38,66,1.72,10000
2025,3,6,21,0,13.47,53.5,972.48,73,1.98,10000
2025,3,6,22,0,12.91,56.4,972.34,70,2.34,10000
2025,3,6,23,0,12.93,60.4,971.99,68,2.75,10000
2025,3,6,24,0,13.09,59.3,972.08,65,3.18,10000
2025,3,7,1,2,13.11,57.3,971.97,64,3.4,10000
2025,3,7,2,2,13.28,53.8,971.65,64,3.57,10000
2025,3,7,3,2,12.85,52.7,971.37,65,3.65,10000
2025,3,7,4,2,12.93,49.5,971.74,69,3.48,10000
2025,3,7,5,2,13.28,48,971.8,69,3.63,10000
2025,3,7,6,7,16.52,40.5,971.76,63,3.66,10000
2025,3,7,7,9,18.17,37.5,971.65,57,2.94,10000
2025,3,7,8,8,19.95,34,971.28,56,3.23,10000
2025,3,7,9,7,22.3,27.5,970.78,67,3.9,10000
2025,3,7,10,9,22.75,26.6,969.62,77,3.84,10000
2025,3,7,11,9,23.45,26.8,969.39,105,3.15,10000
2025,3,7,12,10,23.43,27.3,968.4,117,3.36,10000
2025,3,7,13,10,23.51,28.5,967.83,110,3.41,10000
2025,3,7,14,8,23.19,29.1,966.51,98,3.48,10000
2025,3,7,15,10,20.97,38.1,966.44,117,3.32,10000
2025,3,7,16,10,19.91,48.2,966.13,139,2.34,10000
2025,3,7,17,10,19.33,52.6,965.7,148,1.65,10000
2025,3,7,18,10,17.17,64.3,965.69,150,0.77,10000
2025,3,7,19,10,17.48,64,965.14,86,0.69,10000
2025,3,7,20,10,17.8,62.6,965.38,93,1.27,10000
2025,3,7,21,10,16.64,69,965.16,89,1.96,10000
2025,3,7,22,10,16.46,71.3,965.06,75,3.2,10000
2025,3,7,23,10,15.34,76,964.51,76,4.13,10000
2025,3,7,24,10,14.72,80.6,964.47,80,4.71,10000
2025,3,8,1,10,14.46,80.5,963.84,66,4.97,10000
2025,3,8,2,10,14.15,80.8,963.04,65,5.24,10000
2025,3,8,3,10,14.53,75.6,963.54,82,5.32,10000
2025,3,8,4,10,15.21,74.8,963.54,92,5.11,10000
2025,3,8,5,10,15.1,76.7,964.37,99,5.1,10000
2025,3,8,6,10,15.16,78,964.96,102,4.69,10000
2025,3,8,7,9,15.24,79.6,965.46,102,4,10000
2025,3,8,8,8,15.86,74.8,965.69,102,3.94,10000
2025,3,8,9,9,18.02,66.8,965.58,113,3.58,10000
2025,3,8,10,8,18.27,66.4,965.25,131,2.89,10000
2025,3,8,11,5,18.83,64.3,964.71,124,1.62,10000
2025,3,8,12,5,18.97,63.8,964,137,1.8,10000
2025,3,8,13,5,19.5,60.9,963.44,125,1.6,10000
2025,3,8,14,6,19.68,59.6,962.74,81,1.58,10000
