OID_,TEMP_C,WS,WD,YAER,MONTH,HOUR,DAY
,18.738000488299999,4.741200578480000,66.497092884500006,2025,12,5,19
,18.662988281299999,6.404916913030000,50.188931151799999,2025,12,6,19
,18.601007080100000,8.173187558910000,45.304111449300002,2025,12,7,19
,18.640008544899999,8.830881414260000,50.939894818500001,2025,12,8,19
,18.752008056600001,8.985335801210001,52.773865619399999,2025,12,9,19
,19.166986084000001,11.000037800099999,49.791808778600000,2025,12,10,19
,19.042993164100000,11.546818176900000,46.045051869799998,2025,12,11,19
,19.015985107399999,12.064176610900001,47.124934580800002,2025,12,12,19
,19.086999511700000,12.148566870300000,51.086491634799998,2025,12,13,19
,19.103997802700000,12.078963829199999,56.250928154900002,2025,12,14,19
,19.158990478500002,11.862675424900001,62.208317244600003,2025,12,15,19
,19.182000732399999,11.441477599900001,66.227440596099996,2025,12,16,19
,19.231988525399998,11.327178705100000,68.805621089599995,2025,12,17,19
,19.260003662100001,11.555614503899999,71.868213894199997,2025,12,18,19
,19.316003418000001,11.827884404500001,73.757644933199998,2025,12,19,19
,19.378015136700000,12.199104301200000,76.493114029500006,2025,12,20,19
,19.402001953100001,12.234320746400000,79.875275655799996,2025,12,21,19
,19.598992919899999,12.962802782600001,82.960936022200002,2025,12,22,19
,19.725000000000001,12.793861490799999,88.325765547200007,2025,12,23,19
,19.874993896500001,12.724911408800001,91.832943913899996,2025,12,0,20
,19.993005371100001,12.379271107399999,94.863492015600002,2025,12,1,20
,19.976007080100000,12.502995246599999,97.511563467900004,2025,12,2,20
,20.028009033200000,12.721308720300000,101.722079972000003,2025,12,3,20
,20.045007324200000,12.721738122200000,105.495856270999994,2025,12,4,20
,19.941003418000001,12.517567001700000,108.388673933999996,2025,12,5,20
,19.988000488299999,12.505255853000000,110.913684480000001,2025,12,6,20
,20.037011718799999,12.292906066100000,112.212830330000003,2025,12,7,20
,20.042993164100000,12.254053184900000,114.023379302999999,2025,12,8,20
,20.158013916000002,12.251357645600001,116.893080456999996,2025,12,9,20
,20.058007812500001,11.871605960300000,116.034427158000000,2025,12,10,20
,20.238000488299999,12.260325537100000,118.000243698000006,2025,12,11,20
,20.361993408200000,12.379717919699999,121.325461392999998,2025,12,12,20
,20.504998779299999,12.383708317400000,125.987642436000002,2025,12,13,20
,20.661004638700000,11.995817727200000,131.247126744000013,2025,12,14,20
,20.788995361300000,11.409316395399999,137.080869032999999,2025,12,15,20
,20.947991943400002,11.168981473500001,141.190167085000013,2025,12,16,20
,20.999993896500001,11.108671056100000,140.704264193000000,2025,12,17,20
,20.994989013700000,11.266922493799999,139.413746919000005,2025,12,18,20
